,DATE,OPEN,HIGH,LOW,CLOSE,NAME,TICKER,SECTOR
121,2017-03-16,4.184,4.22,3.97,4.018,The Trade Desk,TTD,Communication Services
122,2017-03-17,4.006,4.02,3.867,3.951,The Trade Desk,TTD,Communication Services
123,2017-03-20,3.88,3.9819,3.8,3.81,The Trade Desk,TTD,Communication Services
124,2017-03-21,3.768,3.875,3.6551,3.755,The Trade Desk,TTD,Communication Services
125,2017-03-22,3.723,3.8807,3.705,3.864,The Trade Desk,TTD,Communication Services
126,2017-03-23,3.841,3.878,3.68,3.702,The Trade Desk,TTD,Communication Services
127,2017-03-24,3.7,3.739,3.588,3.602,The Trade Desk,TTD,Communication Services
128,2017-03-27,3.563,3.793,3.479,3.722,The Trade Desk,TTD,Communication Services
129,2017-03-28,3.726,3.73,3.575,3.649,The Trade Desk,TTD,Communication Services
130,2017-03-29,3.625,3.833,3.625,3.798,The Trade Desk,TTD,Communication Services
131,2017-03-30,3.778,3.868,3.642,3.673,The Trade Desk,TTD,Communication Services
132,2017-03-31,3.685,3.78,3.611,3.725,The Trade Desk,TTD,Communication Services
133,2017-04-03,3.719,3.767,3.683,3.702,The Trade Desk,TTD,Communication Services
134,2017-04-04,3.701,3.738,3.539,3.633,The Trade Desk,TTD,Communication Services
135,2017-04-05,3.65,3.75,3.597,3.705,The Trade Desk,TTD,Communication Services
136,2017-04-06,3.745,3.83,3.732,3.771,The Trade Desk,TTD,Communication Services
137,2017-04-07,3.766,3.796,3.69,3.699,The Trade Desk,TTD,Communication Services
138,2017-04-10,3.711,3.772,3.668,3.69,The Trade Desk,TTD,Communication Services
139,2017-04-11,3.68,3.814,3.668,3.755,The Trade Desk,TTD,Communication Services
140,2017-04-12,3.769,3.7705,3.695,3.721,The Trade Desk,TTD,Communication Services
141,2017-04-13,3.698,3.7579,3.567,3.685,The Trade Desk,TTD,Communication Services
142,2017-04-17,3.665,3.744,3.5931,3.644,The Trade Desk,TTD,Communication Services
143,2017-04-18,3.632,3.64,3.504,3.519,The Trade Desk,TTD,Communication Services
144,2017-04-19,3.532,3.605,3.53,3.586,The Trade Desk,TTD,Communication Services
145,2017-04-20,3.599,3.6715,3.583,3.623,The Trade Desk,TTD,Communication Services
146,2017-04-21,3.629,3.649,3.565,3.598,The Trade Desk,TTD,Communication Services
147,2017-04-24,3.637,3.722,3.616,3.647,The Trade Desk,TTD,Communication Services
148,2017-04-25,3.656,3.69,3.597,3.62,The Trade Desk,TTD,Communication Services
149,2017-04-26,3.62,3.709,3.62,3.633,The Trade Desk,TTD,Communication Services
150,2017-04-27,3.64,3.807,3.556,3.769,The Trade Desk,TTD,Communication Services
