,DATE,OPEN,HIGH,LOW,CLOSE,NAME,TICKER,SECTOR
113,2015-12-14,50.0966,50.8187,49.8821,50.7436,Kraft Heinz,KHC,Consumer Staples
114,2015-12-15,51.2834,52.0127,51.2262,51.4836,Kraft Heinz,KHC,Consumer Staples
115,2015-12-16,51.9126,52.3344,51.3978,52.1985,Kraft Heinz,KHC,Consumer Staples
116,2015-12-17,52.1556,52.4059,51.4049,51.4192,Kraft Heinz,KHC,Consumer Staples
117,2015-12-18,51.0618,51.4335,50.497,50.5256,Kraft Heinz,KHC,Consumer Staples
118,2015-12-21,50.8245,51.6461,50.7163,51.4443,Kraft Heinz,KHC,Consumer Staples
119,2015-12-22,51.6316,52.7487,51.3974,52.5614,Kraft Heinz,KHC,Consumer Staples
120,2015-12-23,52.828,53.8947,52.6046,53.7001,Kraft Heinz,KHC,Consumer Staples
121,2015-12-24,53.9163,53.9163,53.246,53.3037,Kraft Heinz,KHC,Consumer Staples
122,2015-12-28,53.1235,53.1771,52.5325,52.9145,Kraft Heinz,KHC,Consumer Staples
123,2015-12-29,53.0803,53.9523,52.9001,53.8298,Kraft Heinz,KHC,Consumer Staples
124,2015-12-30,53.801,54.0244,53.1235,53.1523,Kraft Heinz,KHC,Consumer Staples
125,2015-12-31,52.8785,52.9722,52.3452,52.4388,Kraft Heinz,KHC,Consumer Staples
126,2016-01-04,51.4443,52.5037,51.4226,52.3956,Kraft Heinz,KHC,Consumer Staples
127,2016-01-05,52.4244,53.0298,52.0929,52.8929,Kraft Heinz,KHC,Consumer Staples
128,2016-01-06,52.0352,53.1019,51.9127,52.9938,Kraft Heinz,KHC,Consumer Staples
129,2016-01-07,51.8983,52.6046,51.783,51.819,Kraft Heinz,KHC,Consumer Staples
130,2016-01-08,52.028,52.2298,51.2425,51.3001,Kraft Heinz,KHC,Consumer Staples
131,2016-01-11,51.4226,52.2731,51.0046,52.0857,Kraft Heinz,KHC,Consumer Staples
132,2016-01-12,52.5037,52.8641,51.986,52.7776,Kraft Heinz,KHC,Consumer Staples
133,2016-01-13,52.7487,52.9289,50.9109,51.0335,Kraft Heinz,KHC,Consumer Staples
134,2016-01-14,51.1416,51.5507,50.6688,50.983,Kraft Heinz,KHC,Consumer Staples
135,2016-01-15,49.6569,50.5578,49.138,49.8731,Kraft Heinz,KHC,Consumer Staples
136,2016-01-19,50.4569,50.8245,50.1254,50.5722,Kraft Heinz,KHC,Consumer Staples
137,2016-01-20,49.9308,51.5884,49.5416,51.2929,Kraft Heinz,KHC,Consumer Staples
138,2016-01-21,51.8911,52.8496,51.4055,52.6479,Kraft Heinz,KHC,Consumer Staples
139,2016-01-22,53.0442,53.6929,52.2587,53.6136,Kraft Heinz,KHC,Consumer Staples
140,2016-01-25,53.1163,53.8154,52.8569,53.3541,Kraft Heinz,KHC,Consumer Staples
141,2016-01-26,52.8785,54.7739,52.8785,54.7595,Kraft Heinz,KHC,Consumer Staples
142,2016-01-27,54.6803,55.6028,54.1613,54.7523,Kraft Heinz,KHC,Consumer Staples
143,2016-01-28,54.9685,55.4874,54.3992,54.8893,Kraft Heinz,KHC,Consumer Staples
144,2016-01-29,55.4226,56.3739,55.0622,56.2586,Kraft Heinz,KHC,Consumer Staples
145,2016-02-01,55.7613,55.8406,54.5361,55.5019,Kraft Heinz,KHC,Consumer Staples
146,2016-02-02,54.7523,55.3505,54.5721,54.7523,Kraft Heinz,KHC,Consumer Staples
147,2016-02-03,55.0406,55.0406,53.21,53.974,Kraft Heinz,KHC,Consumer Staples
148,2016-02-04,54.0821,54.1972,52.5542,53.4406,Kraft Heinz,KHC,Consumer Staples
149,2016-02-05,53.5343,53.7361,51.992,52.4533,Kraft Heinz,KHC,Consumer Staples
150,2016-02-08,51.956,52.0352,50.5794,51.329,Kraft Heinz,KHC,Consumer Staples
151,2016-02-09,50.8821,51.8623,50.4569,51.538,Kraft Heinz,KHC,Consumer Staples
152,2016-02-10,51.9416,52.828,51.6841,51.9704,Kraft Heinz,KHC,Consumer Staples
153,2016-02-11,51.0983,51.8623,50.5751,51.4875,Kraft Heinz,KHC,Consumer Staples
154,2016-02-12,52.0352,52.2154,51.1848,51.8334,Kraft Heinz,KHC,Consumer Staples
155,2016-02-16,52.5397,52.6551,51.8334,52.1145,Kraft Heinz,KHC,Consumer Staples
156,2016-02-17,52.6118,53.6136,52.2515,53.5055,Kraft Heinz,KHC,Consumer Staples
157,2016-02-18,53.3902,53.5415,52.8569,52.9361,Kraft Heinz,KHC,Consumer Staples
158,2016-02-19,52.5397,53.1114,52.4893,52.9866,Kraft Heinz,KHC,Consumer Staples
159,2016-02-22,53.6136,53.6136,52.0425,52.8496,Kraft Heinz,KHC,Consumer Staples
160,2016-02-23,52.6839,52.965,52.2947,52.4821,Kraft Heinz,KHC,Consumer Staples
161,2016-02-24,52.1289,52.8496,51.765,52.6046,Kraft Heinz,KHC,Consumer Staples
162,2016-02-25,52.9073,54.0388,52.8496,54.0244,Kraft Heinz,KHC,Consumer Staples
163,2016-02-26,56.7919,56.864,55.2424,56.1,Kraft Heinz,KHC,Consumer Staples
164,2016-02-29,55.6965,56.2154,55.4442,55.5091,Kraft Heinz,KHC,Consumer Staples
165,2016-03-01,55.9703,56.1577,55.437,55.9703,Kraft Heinz,KHC,Consumer Staples
166,2016-03-02,55.9343,56.0712,54.8604,55.8478,Kraft Heinz,KHC,Consumer Staples
167,2016-03-03,55.7109,55.891,55.1055,55.7613,Kraft Heinz,KHC,Consumer Staples
168,2016-03-04,56.1505,56.1577,54.9613,55.6388,Kraft Heinz,KHC,Consumer Staples
169,2016-03-07,55.5019,55.7757,54.8748,55.1343,Kraft Heinz,KHC,Consumer Staples
170,2016-03-08,54.7812,55.6028,54.7307,54.9829,Kraft Heinz,KHC,Consumer Staples
171,2016-03-09,55.2568,55.4947,54.6298,55.228,Kraft Heinz,KHC,Consumer Staples
172,2016-03-10,55.4802,55.5999,54.4496,54.9325,Kraft Heinz,KHC,Consumer Staples
173,2016-03-11,55.682,55.7469,55.0694,55.4586,Kraft Heinz,KHC,Consumer Staples
174,2016-03-14,55.4082,56.0495,54.846,55.9055,Kraft Heinz,KHC,Consumer Staples
175,2016-03-15,55.8262,56.0856,55.3649,56.0568,Kraft Heinz,KHC,Consumer Staples
176,2016-03-16,56.6151,56.7095,55.8673,56.6514,Kraft Heinz,KHC,Consumer Staples
177,2016-03-17,56.3247,56.7022,55.7148,56.6369,Kraft Heinz,KHC,Consumer Staples
178,2016-03-18,56.9055,56.9128,55.7366,56.1287,Kraft Heinz,KHC,Consumer Staples
179,2016-03-21,55.8818,56.2666,55.301,55.6059,Kraft Heinz,KHC,Consumer Staples
180,2016-03-22,55.8963,55.9216,55.1994,55.497,Kraft Heinz,KHC,Consumer Staples
181,2016-03-23,55.5914,55.9472,55.33,55.7656,Kraft Heinz,KHC,Consumer Staples
182,2016-03-24,55.7366,56.0996,55.0748,55.5115,Kraft Heinz,KHC,Consumer Staples
183,2016-03-28,55.6277,56.5788,55.2211,56.4554,Kraft Heinz,KHC,Consumer Staples
184,2016-03-29,56.3247,57.2177,55.9254,57.2104,Kraft Heinz,KHC,Consumer Staples
185,2016-03-30,57.2976,57.3919,56.8256,57.283,Kraft Heinz,KHC,Consumer Staples
186,2016-03-31,57.3193,57.3193,56.8329,57.0362,Kraft Heinz,KHC,Consumer Staples
187,2016-04-01,57.0144,57.4718,56.7131,57.4137,Kraft Heinz,KHC,Consumer Staples
188,2016-04-04,57.3339,57.421,56.9055,57.2467,Kraft Heinz,KHC,Consumer Staples
189,2016-04-05,56.9708,57.2467,56.5498,56.6369,Kraft Heinz,KHC,Consumer Staples
190,2016-04-06,56.9345,56.9345,56.2666,56.891,Kraft Heinz,KHC,Consumer Staples
191,2016-04-07,56.6441,56.8402,55.9217,56.2666,Kraft Heinz,KHC,Consumer Staples
192,2016-04-08,56.6078,57.0652,56.2956,56.9708,Kraft Heinz,KHC,Consumer Staples
193,2016-04-11,57.1596,57.3556,56.5207,56.5643,Kraft Heinz,KHC,Consumer Staples
194,2016-04-12,56.6296,57.087,56.2956,56.8692,Kraft Heinz,KHC,Consumer Staples
195,2016-04-13,57.1233,57.1596,55.9689,56.194,Kraft Heinz,KHC,Consumer Staples
196,2016-04-14,56.194,56.4953,55.8237,56.027,Kraft Heinz,KHC,Consumer Staples
197,2016-04-15,56.3102,56.8402,55.998,56.6659,Kraft Heinz,KHC,Consumer Staples
198,2016-04-18,56.5715,56.891,56.0996,56.8765,Kraft Heinz,KHC,Consumer Staples
199,2016-04-19,56.8765,57.2685,56.528,56.8474,Kraft Heinz,KHC,Consumer Staples
200,2016-04-20,56.8765,57.1233,56.2666,56.5715,Kraft Heinz,KHC,Consumer Staples
201,2016-04-21,56.4771,56.5715,55.6428,55.7148,Kraft Heinz,KHC,Consumer Staples
202,2016-04-22,55.6858,56.7385,55.6858,56.7022,Kraft Heinz,KHC,Consumer Staples
203,2016-04-25,56.5425,57.2395,56.2956,57.1596,Kraft Heinz,KHC,Consumer Staples
204,2016-04-26,57.1451,57.7549,56.9999,57.1378,Kraft Heinz,KHC,Consumer Staples
205,2016-04-27,57.5154,57.7186,56.6224,57.4282,Kraft Heinz,KHC,Consumer Staples
206,2016-04-28,57.0289,57.5226,56.695,56.891,Kraft Heinz,KHC,Consumer Staples
207,2016-04-29,56.3465,56.8365,55.998,56.6804,Kraft Heinz,KHC,Consumer Staples
208,2016-05-02,56.6804,58.2632,56.6296,57.7332,Kraft Heinz,KHC,Consumer Staples
209,2016-05-03,57.3702,57.5662,56.7901,57.1233,Kraft Heinz,KHC,Consumer Staples
210,2016-05-04,56.9781,58.2995,56.8402,58.0671,Kraft Heinz,KHC,Consumer Staples
211,2016-05-05,60.2307,61.1092,59.8967,60.2379,Kraft Heinz,KHC,Consumer Staples
212,2016-05-06,60.1363,61.0148,59.4901,60.9857,Kraft Heinz,KHC,Consumer Staples
213,2016-05-09,60.9857,61.5593,60.7244,61.1745,Kraft Heinz,KHC,Consumer Staples
214,2016-05-10,61.3052,62.583,61.1527,62.5394,Kraft Heinz,KHC,Consumer Staples
215,2016-05-11,62.416,62.8298,61.8497,61.857,Kraft Heinz,KHC,Consumer Staples
216,2016-05-12,62.0602,62.917,61.8207,62.6846,Kraft Heinz,KHC,Consumer Staples
217,2016-05-13,62.4596,62.7645,61.5085,61.8061,Kraft Heinz,KHC,Consumer Staples
218,2016-05-16,61.9513,62.612,61.7408,62.3434,Kraft Heinz,KHC,Consumer Staples
219,2016-05-17,62.2127,62.4813,59.3667,59.6499,Kraft Heinz,KHC,Consumer Staples
220,2016-05-18,59.4974,59.7364,58.4157,58.9384,Kraft Heinz,KHC,Consumer Staples
221,2016-05-19,58.6988,60.2742,58.5245,60.2597,Kraft Heinz,KHC,Consumer Staples
222,2016-05-20,59.8241,60.1581,59.403,59.8386,Kraft Heinz,KHC,Consumer Staples
223,2016-05-23,59.904,60.4412,59.8386,60.1218,Kraft Heinz,KHC,Consumer Staples
224,2016-05-24,60.3541,61.258,60.0419,61.1455,Kraft Heinz,KHC,Consumer Staples
225,2016-05-25,61.0802,61.972,60.7659,61.5992,Kraft Heinz,KHC,Consumer Staples
226,2016-05-26,61.4165,62.0013,61.2264,61.263,Kraft Heinz,KHC,Consumer Staples
227,2016-05-27,61.1533,61.5919,61.0364,61.475,Kraft Heinz,KHC,Consumer Staples
228,2016-05-31,61.5188,61.7235,60.4324,60.8098,Kraft Heinz,KHC,Consumer Staples
229,2016-06-01,60.7367,61.3946,60.6709,61.3653,Kraft Heinz,KHC,Consumer Staples
230,2016-06-02,61.3141,61.9793,61.0729,61.972,Kraft Heinz,KHC,Consumer Staples
231,2016-06-03,62.1328,62.4398,61.9135,62.3521,Kraft Heinz,KHC,Consumer Staples
232,2016-06-06,62.4983,62.5714,61.9062,62.1255,Kraft Heinz,KHC,Consumer Staples
233,2016-06-07,62.2571,62.6299,61.8551,61.9501,Kraft Heinz,KHC,Consumer Staples
234,2016-06-08,62.1767,62.4398,61.6431,62.2644,Kraft Heinz,KHC,Consumer Staples
235,2016-06-09,62.0744,62.6664,61.972,62.586,Kraft Heinz,KHC,Consumer Staples
236,2016-06-10,62.5714,62.5714,61.9209,62.3814,Kraft Heinz,KHC,Consumer Staples
237,2016-06-13,62.3302,62.6811,61.8733,62.0963,Kraft Heinz,KHC,Consumer Staples
238,2016-06-14,62.089,62.3448,61.6431,62.0451,Kraft Heinz,KHC,Consumer Staples
239,2016-06-15,62.1328,62.4179,61.665,62.0159,Kraft Heinz,KHC,Consumer Staples
240,2016-06-16,61.8989,62.3667,61.3872,62.3375,Kraft Heinz,KHC,Consumer Staples
241,2016-06-17,62.3814,62.4033,61.4165,62.0013,Kraft Heinz,KHC,Consumer Staples
242,2016-06-20,62.491,63.2293,62.3064,62.4983,Kraft Heinz,KHC,Consumer Staples
243,2016-06-21,62.5276,63.1854,62.491,62.6372,Kraft Heinz,KHC,Consumer Staples
244,2016-06-22,62.82,62.8565,62.1913,62.2863,Kraft Heinz,KHC,Consumer Staples
245,2016-06-23,62.82,63.1474,62.4435,63.1343,Kraft Heinz,KHC,Consumer Staples
246,2016-06-24,61.1826,62.2059,60.9779,61.2045,Kraft Heinz,KHC,Consumer Staples
247,2016-06-27,60.839,61.2922,60.3054,61.1314,Kraft Heinz,KHC,Consumer Staples
248,2016-06-28,61.312,61.9793,60.6709,61.9647,Kraft Heinz,KHC,Consumer Staples
249,2016-06-29,62.1548,63.105,61.9135,62.9369,Kraft Heinz,KHC,Consumer Staples
250,2016-06-30,63.1489,64.7863,62.9881,64.6766,Kraft Heinz,KHC,Consumer Staples
251,2016-07-01,64.7497,65.3491,64.4354,64.5012,Kraft Heinz,KHC,Consumer Staples
